Title,Release time,Age rating,Runtime,Language,IMDb Rating,IMDb Votes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Win,Nomination,Age rating quantification
Murder Mystery 2,2023-03-31,PG-13,91.0,English,5.7,72786.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Mystic Christmas,2023-10-28,G,84.0,"English, Icelandic",6.4,975.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Diary of a Wimpy Kid Christmas: Cabin Fever,2023-12-08,PG,64.0,English,5.8,1390.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
The Lovers,2023-07-14,R,70.0,English,6.1,12430.665799739922,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,4
Happy Ending,2023-09-01,R,93.0,Dutch,5.4,1980.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,4
Death's Roulette,2023-05-05,R,90.0,Spanish,5.5,1939.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,4
A Lifelong Love,2023-07-21,G,84.0,English,5.6,478.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
RWBY: Volume 9,2023-02-18,PG,180.0,English,8.0,52.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Scarygirl,2023-10-26,PG,90.0,English,5.3,579.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,9.0,2
Do Not Disturb,2023-09-29,R,114.0,Turkish,6.3,10587.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Once Upon a Studio,2023-10-13,G,9.0,English,8.3,7259.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1
Christmas Island,2023-11-11,G,84.0,English,6.7,1448.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,2.0,1
In Dreams,2023-01-17,R,82.0,English,4.4,155.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
The Activated Man,2023-11-02,R,115.0,English,7.3,1397.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,38.0,1.0,4
Medusa Deluxe,2023-08-11,R,101.0,English,6.1,2041.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.0,8.0,4
A Creature Was Stirring,2023-12-12,R,96.0,English,4.6,825.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Sathiya Sodhanai,2023-07-21,G,109.0,Tamil,5.5,181.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Rock Hudson: All That Heaven Allowed,2023-06-28,PG-13,105.0,English,7.3,1491.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Under the Sky of Damascus,2023-02-20,PG-13,88.0,Arabic,6.1,66.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,2.0,3
Nandor Fodor and the Talking Mongoose,2023-09-19,PG-13,96.0,English,5.4,2513.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,3
The Netflix Cup,2023-11-14,PG-13,155.0,English,3.5,125.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,3
Bezos,2023-01-24,R,94.0,English,4.3,2881.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
They Shot the Piano Player,2023-10-06,PG-13,104.0,"Spanish, Portuguese, English",6.6,756.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Mystery on the Cattle Hill Express,2023-03-03,PG,70.0,Norwegian,5.0,66.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
The Swan Princess: A Fairytale Is Born,2023-05-23,PG,88.0,English,6.1,88.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Space Pups,2023-05-16,G,93.0,English,4.9,317.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,1
Willow: Behind the Magic,2023-01-25,PG-13,33.0,English,6.7,170.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,3
"3 Bed, 2 Bath, 1 Ghost",2023-10-07,G,84.0,"English, Spanish",7.1,1586.0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Fanfic,2023-05-17,NC-17,95.0,Polish,5.8,1262.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,5
Long Live Love!,2023-06-29,R,135.0,Thai,6.5,1872.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,4
The Evils Surrounding Elvis,2023-01-01,PG,80.0,English,6.1,15.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
True Spirit,2023-02-03,PG,109.0,English,6.8,10895.0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Sniper: G.R.I.T. - Global Response & Intelligence Team,2023-09-26,R,92.0,English,5.1,1319.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Chicken Run: Dawn of the Nugget,2023-12-15,PG,101.0,English,6.4,24913.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,9.0,2
TLC Forever,2023-06-03,PG-13,120.0,English,6.1,297.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Code Red,2023-06-01,G,46.0,Hindi,6.1,12430.665799739922,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Dear David,2023-02-09,PG-13,118.0,Indonesian,5.7,987.0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
85 South: Ghetto Legends,2023-06-20,R,60.0,English,3.9,180.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Zom 100: Bucket List of the Dead,2023-08-03,R,129.0,Japanese,5.5,6832.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Warrior Strong,2023-09-29,PG-13,98.0,English,5.5,237.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,3
Justice League: Warworld,2023-07-25,R,90.0,English,5.3,4883.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
The Blind,2023-09-28,PG-13,108.0,English,6.1,2233.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Race to the Summit,2023-10-04,PG-13,90.0,German,6.8,1391.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,3
Anthem,2023-06-28,PG,98.0,English,3.9,155.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Two Sinners and a Mule,2023-04-21,R,97.0,English,3.6,278.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,4
The Resurrection of Charles Manson,2023-03-16,R,78.0,English,3.2,404.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Ant-Man and the Wasp: Quantumania,2023-02-17,PG-13,50.0,English,6.0,239427.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Unknown: Killer Robots,2023-07-10,PG-13,119.0,English,6.4,1284.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
A Cat's Life,2023-04-05,PG,83.0,French,6.1,411.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
One Year Off,2023-02-07,PG-13,100.0,"English, Russian",3.8,126.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Boston Strangler,2023-03-17,R,113.0,English,6.5,35556.0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,7.0,4
A Stork's Journey 2,2024-06-18,PG,84.0,English,5.1,345.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Guy Ritchie's the Covenant,2023-04-21,R,123.0,"English, Dari",7.5,176336.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,3.0,4
Organ Trail,2023-05-12,R,112.0,English,5.0,1680.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Widow Clicquot,2024-07-18,R,90.0,English,6.3,1555.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
"Red, White & Royal Blue",2023-08-11,R,121.0,English,6.9,53860.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.0,7.0,4
Flora and Son,2023-09-29,R,97.0,English,7.0,14106.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,3.0,8.0,4
Sitting in Bars with Cake,2023-09-08,PG-13,68.0,English,6.4,3289.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,2.0,3
Leave the World Behind,2023-12-08,R,142.0,English,6.4,215261.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.0,11.0,4
Animal,2023-12-01,R,201.0,Hindi,6.1,99554.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.0,54.0,4
Mixtape,2023-08-01,R,86.0,English,6.1,122.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Sharper,2023-02-17,R,116.0,English,6.7,32796.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Tetris,2023-03-31,R,118.0,"English, Russian, Japanese, Hungarian",7.4,89490.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
On a Wing and a Prayer,2023-04-07,PG,102.0,English,5.5,5617.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Monster,2023-11-22,PG-13,127.0,"Japanese, English",7.8,28746.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10.0,42.0,3
Perfect Days,2023-12-21,PG,124.0,"Japanese, English",7.9,62885.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,37.0,2
The Teachers' Lounge,2023-05-04,PG-13,98.0,"German, Turkish, Polish, English",7.4,22714.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.0,21.0,3
The Mattachine Family,2024-06-04,R,100.0,English,6.0,349.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.0,4
The Pass,2023-08-27,PG-13,100.0,English,4.9,658.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,3
Hunger,2023-04-06,R,145.0,Thai,6.6,18330.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Quiz Lady,2023-11-03,R,99.0,English,6.7,21599.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,4.0,4
Invitation to a Murder,2023-04-25,PG-13,93.0,English,5.1,5275.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,3
Napoleon,2023-11-22,R,158.0,"English, French, Russian, German, Italian",6.4,159309.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,44.0,4
Chevalier,2023-04-06,PG-13,108.0,English,6.5,7288.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,7.0,3
Ambush,2023-02-24,R,104.0,English,4.0,1738.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,0.0,4
Mavka: The Forest Song,2023-08-15,PG,99.0,English,6.6,6212.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
"Are You There God? It's Me, Margaret.",2023-04-28,PG-13,107.0,"English, Hebrew",7.3,30399.0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26.0,82.0,3
The Bad Guys: A Very Bad Holiday,2023-11-30,G,25.0,English,5.1,1824.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
One Life,2024-08-05,PG,109.0,"English, German, Czech, French",7.5,27821.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Fair Play,2023-10-06,R,113.0,English,6.4,41498.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,4
Abducted by My Teacher: The Elizabeth Thomas Story,2023-08-12,PG-13,88.0,English,5.8,545.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Barbie,2023-07-21,PG-13,114.0,"English, Spanish",6.8,571413.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,206.0,429.0,3
Bad Education,2023-03-10,R,77.0,"Mandarin, Min Nan",6.3,377.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0,14.0,4
Maybe I Do,2023-01-27,PG-13,95.0,English,5.0,10159.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,3
Bobi Wine: The People's President,2023-10-06,PG-13,113.0,English,7.1,1779.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,17.0,3
Merry Little Batman,2023-12-08,PG,97.0,English,6.4,3964.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Elevator Game,2023-09-15,R,94.0,English,4.2,3614.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Downwind,2023-01-23,R,96.0,English,7.0,224.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,2.0,4
One Ranger,2023-05-05,R,95.0,English,4.9,3896.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
The Exorcist: Believer,2023-10-06,R,111.0,"English, Latin, Haitian, French",4.8,44597.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,22.0,4
Shayda,2023-10-05,PG-13,118.0,"Persian, English",6.7,1003.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,21.0,3
The Inseparables,2023-12-13,G,90.0,English,5.9,504.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Transformers: Rise of the Beasts,2023-06-09,PG-13,127.0,"English, Spanish",6.0,111785.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,11.0,3
South to Black Power,2023-11-28,PG,89.0,English,4.8,218.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Saint Drogo,2023-04-11,R,78.0,English,6.3,26.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0.0,4
October Is Yours,2023-08-04,PG-13,77.0,English,6.1,12430.665799739922,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Key to Love,2023-04-01,G,90.0,English,5.7,274.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Country Hearts Christmas,2023-11-19,G,90.0,English,5.4,119.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Without Precedent: The Supreme Life of Rosalie Abella,2023-05-01,PG,84.0,English,8.4,22.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
The Happy Camper,2023-02-05,G,85.0,English,6.0,273.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Disney 100: Remember That,2023-07-16,G,36.0,English,6.1,13.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
For Better or Worse,2023-10-20,G,87.0,English,6.0,44.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Mercy Land,2023-03-25,PG-13,104.0,English,6.1,14.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,3
Come Fly with Me,2023-09-15,G,84.0,English,6.7,618.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Trap House,2023-06-09,R,82.0,English,4.4,226.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Gwen Shamblin: Starving for Salvation,2023-02-04,PG-13,88.0,English,5.8,403.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Experiment 81 a Vacant Space Films production,2023-01-01,PG-13,41.0,English,6.1,12430.665799739922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0,0.0,3
Condor's Nest,2023-01-27,R,103.0,English,4.3,1054.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
A Date with Deception,2023-02-09,PG-13,88.0,English,4.6,142.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,3
Mary Mary,2023-07-04,PG,93.0,English,6.1,35.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Locked Out,2023-04-29,PG-13,87.0,English,6.1,12430.665799739922,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
King Charles: The Boy Who Walked Alone,2023-05-02,G,86.0,English,3.9,126.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
A Winning Team,2023-03-18,G,84.0,English,5.7,525.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Jinkx Monsoon: Red Head Redemption,2023-05-16,R,72.0,English,6.9,172.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Abused,2023-03-13,PG-13,48.0,English,6.1,12430.665799739922,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Shark Eat Shark,2023-07-02,PG,44.0,English,6.1,23.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Naal 2,2023-11-10,PG,130.0,Marathi,9.0,85.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Joe Zimmerman: Cult Classic,2023-09-25,PG-13,56.0,English,7.0,22.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Gridman Universe,2023-03-24,PG-13,118.0,Japanese,7.0,222.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Single Shankarum Smartphone Simranum,2023-02-24,G,128.0,Tamil,4.6,280.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,1
Ms. Match,2023-07-16,PG-13,85.0,"English, Japanese",5.5,173.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,3
An Audience with Kylie,2024-06-05,PG,57.0,English,7.6,81.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Tiger 24,2023-01-20,PG-13,90.0,English,7.3,468.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,3.0,3
Refuge,2024-04-19,R,91.0,English,4.1,292.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
R.A.D.A.R.: The Adventures of the Bionic Dog,2023-06-27,PG,85.0,English,5.5,575.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Kane,2023-11-10,R,79.0,English,3.9,281.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Don't Tear Yourself Apart,2023-09-01,NC-17,98.0,English,6.9,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,5
Superfan: The Story of Vladimir,2023-10-28,PG,37.0,English,6.1,13.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
My Professor's Guide to Murder,2023-07-01,PG-13,90.0,English,5.0,186.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,3
Carrot Cake Murder,2023-05-19,PG,84.0,English,6.1,12430.665799739922,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2
Jagun Jagun,2023-08-10,R,133.0,Yoruba,3.9,781.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Contact: The CE-5 Experience,2023-01-03,PG-13,76.0,English,6.7,75.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Clock,2023-04-28,R,91.0,English,5.0,6302.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Devilreaux,2023-06-09,R,94.0,English,2.6,306.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Out of Exile,2023-01-20,R,107.0,English,5.0,763.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
The Abyss,2024-02-16,R,104.0,"Swedish, Saami, Finnish",5.3,9115.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
"Luxembourg, Luxembourg",2023-04-13,PG-13,106.0,"Ukrainian, German",7.9,4222.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,13.0,3
War Pony,2023-07-28,R,114.0,"English, Sioux",6.8,2737.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,11.0,4
The Jewel Thief,2023-07-13,R,100.0,English,6.5,930.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,4
The Unbreakable Bunch,2023-10-13,PG-13,92.0,English,6.1,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Vacation Friends 2,2023-08-25,R,106.0,English,5.4,8993.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
The Pigeon Tunnel,2023-10-20,PG-13,92.0,English,7.0,1811.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,9.0,3
A Harvest Homecoming,2023-09-30,G,84.0,English,6.4,411.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Sailor Moon Cosmos,2024-08-22,R,80.0,Japanese,7.3,692.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Journey to Christmas,2023-10-29,G,84.0,English,6.7,469.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Sirona,2023-09-05,PG-13,100.0,English,3.5,279.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,0.0,3
Zero to Hero,2024-04-03,R,109.0,Portuguese,6.1,309.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,0.0,4
Breakwater,2023-12-22,R,97.0,English,5.2,1113.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,4
Khufiya,2023-10-05,R,158.0,Hindi,6.1,7753.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,16.0,4
The Swan,2023-09-28,PG,17.0,English,6.7,20950.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2
Round and Round,2023-12-10,PG,84.0,English,7.1,1299.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,4.0,2
OOP Saga,2023-10-17,PG-13,70.0,Italian,6.1,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,3
King Charles III,2023-07-24,G,75.0,English,6.1,11.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
